time_day,theta,ec_soil,target_ec,irrigation_mm_h,etc_mm_h,q_f,q_a,event_marker
44.875,0.33016884846590444,0.5710317040273495,1.5,0.0,0.0,0.0,0.0,0.0
44.885416666666664,0.3302339526325711,0.5709191276464699,1.5,0.0,0.0,0.0,0.0,0.0
44.895833333333336,0.33029905679923777,0.5708065956447147,1.5,0.0,0.0,0.0,0.0,0.0
44.90625,0.33036416096590443,0.5706941079958467,1.5,0.0,0.0,0.0,0.0,0.0
44.916666666666664,0.3304292651325711,0.5705816646736497,1.5,0.0,0.0,0.0,0.0,0.0
44.927083333333336,0.33049436929923776,0.5704692656519277,1.5,0.0,0.0,0.0,0.0,0.0
44.9375,0.3305594734659044,0.5703569109045057,1.5,0.0,0.0,0.0,0.0,0.0
44.947916666666664,0.3306245776325711,0.5702446004052292,1.5,0.0,0.0,0.0,0.0,0.0
44.958333333333336,0.33068968179923774,0.5701323341279642,1.5,0.0,0.0,0.0,0.0,0.0
44.96875,0.3307547859659044,0.5700201120465973,1.5,0.0,0.0,0.0,0.0,0.0
44.979166666666664,0.33081989013257107,0.5699079341350359,1.5,0.0,0.0,0.0,0.0,0.0
44.989583333333336,0.33088499429923773,0.5697958003672078,1.5,0.0,0.0,0.0,0.0,0.0
45.0,0.3309500984659044,0.569683710717061,1.5,0.0,0.0,0.0,0.0,0.0
45.010416666666664,0.33101520263257106,0.5695716651585645,1.5,0.0,0.0,0.0,0.0,0.0
45.020833333333336,0.3310803067992377,0.5694596636657074,1.5,0.0,0.0,0.0,0.0,0.0
45.03125,0.3311454109659044,0.5693477062124996,1.5,0.0,0.0,0.0,0.0,0.0
45.041666666666664,0.33121051513257105,0.569235792772971,1.5,0.0,0.0,0.0,0.0,0.0
45.052083333333336,0.3312756192992377,0.5691239233211722,1.5,0.0,0.0,0.0,0.0,0.0
45.0625,0.3313407234659044,0.5690120978311741,1.5,0.0,0.0,0.0,0.0,0.0
45.072916666666664,0.33140582763257104,0.5689003162770682,1.5,0.0,0.0,0.0,0.0,0.0
45.083333333333336,0.3314709317992377,0.5687885786329658,1.5,0.0,0.0,0.0,0.0,0.0
45.09375,0.33153603596590436,0.5686768848729993,1.5,0.0,0.0,0.0,0.0,0.0
45.104166666666664,0.331601140132571,0.5685652349713209,1.5,0.0,0.0,0.0,0.0,0.0
45.114583333333336,0.3316662442992377,0.5684536289021032,1.5,0.0,0.0,0.0,0.0,0.0
45.125,0.33173134846590435,0.568342066639539,1.5,0.0,0.0,0.0,0.0,0.0
45.135416666666664,0.331796452632571,0.5682305481578417,1.5,0.0,0.0,0.0,0.0,0.0
45.145833333333336,0.3318615567992377,0.5681190734312445,1.5,0.0,0.0,0.0,0.0,0.0
45.15625,0.33192666096590434,0.5680076424340007,1.5,0.0,0.0,0.0,0.0,0.0
45.166666666666664,0.331991765132571,0.5678962551403847,1.5,0.0,0.0,0.0,0.0,0.0
45.177083333333336,0.33205686929923767,0.56778491152469,1.5,0.0,0.0,0.0,0.0,0.0
45.1875,0.33212197346590433,0.5676736115612308,1.5,0.0,0.0,0.0,0.0,0.0
45.197916666666664,0.332187077632571,0.5675623552243415,1.5,0.0,0.0,0.0,0.0,0.0
45.208333333333336,0.33225218179923766,0.5674511424883765,1.5,0.0,0.0,0.0,0.0,0.0
45.21875,0.3323172859659043,0.5673399733277102,1.5,0.0,0.0,0.0,0.0,0.0
45.229166666666664,0.332382390132571,0.567228847716737,1.5,0.0,0.0,0.0,0.0,0.0
45.239583333333336,0.33244749429923764,0.5671177656298717,1.5,0.0,0.0,0.0,0.0,0.0
45.25,0.3325125984659043,0.567006727041549,1.5,0.0,0.0,0.0,0.0,0.0
45.260416666666664,0.33257770263257097,0.5668957319262233,1.5,0.0,0.0,0.0,0.0,0.0
45.270833333333336,0.33262923522074844,0.5668079055982894,1.5,0.0,0.021714525582731233,0.0,0.0,0.0
45.28125,0.3326642307924454,0.566748278608482,1.5,0.0,0.04817375195155264,0.0,0.0,0.0
45.291666666666664,0.3326788209845817,0.5667234229045531,1.5,0.0,0.0808223592486236,0.0,0.0,0.0
45.302083333333336,0.33268451237022123,0.5667137277085618,1.5,0.0,0.09506044964341866,0.0,0.0,0.0
45.3125,0.3326693574837715,0.5667395445804789,1.5,0.0,0.12841448498621116,0.0,0.0,0.0
45.322916666666664,0.3326510895229256,0.5667706678087993,1.5,0.0,0.13339540402013517,0.0,0.0,0.0
45.333333333333336,0.33260005586875463,0.5668576322507614,1.5,0.0,0.18582051334022953,0.0,0.0,0.0
45.34375,0.33252932970762944,0.5669781980494801,1.5,0.0,0.21732852446700543,0.0,0.0,0.0
45.354166666666664,0.3324572976665683,0.5671010426888649,1.5,0.0,0.21941793236455462,0.0,0.0,0.0
45.364583333333336,0.3323749167506564,0.5672416017411784,1.5,0.0,0.235976132125726,0.0,0.0,0.0
45.375,0.3322588138955012,0.5674398158043444,1.5,0.0,0.28993123491492057,0.0,0.0,0.0
45.385416666666664,0.33214425097490824,0.5676355366767318,1.5,0.0,0.28746733961545223,0.0,0.0,0.0
45.395833333333336,0.3320318781979667,0.5678276470906273,1.5,0.0,0.2839631097731043,0.0,0.0,0.0
45.40625,0.33190563143670615,0.5680436313783572,1.5,0.0,0.30616148468356436,0.0,0.0,0.0
45.416666666666664,0.3317493088889659,0.568311297430118,1.5,0.0,0.35428274305099305,0.0,0.0,0.0
45.427083333333336,0.3315811951365501,0.5685994348340258,1.5,0.0,0.37314867053194645,0.0,0.0,0.0
45.4375,0.33143777425918564,0.5688454811092131,1.5,0.0,0.33364007044982313,0.0,0.0,0.0
45.447916666666664,0.33130232355175127,0.5690780497251258,1.5,0.0,0.3208877985616591,0.0,0.0,0.0
45.458333333333336,0.331114581454079,0.5694007172027266,1.5,0.0,0.4045540229422545,0.0,0.0,0.0
45.46875,0.3309415153330486,0.5696984857475373,1.5,0.0,0.3810724603153293,0.0,0.0,0.0
45.479166666666664,0.3307706736313578,0.569992732688136,1.5,0.0,0.37751338937193224,0.0,0.0,0.0
45.489583333333336,0.33059900272530646,0.5702887141280575,1.5,0.0,0.37884011634887316,0.0,0.0,0.0
45.5,0.33041221980072616,0.5706110998858973,1.5,0.0,0.40301934599514055,0.0,0.0,0.0
